rfp_id,item_id,item_name,item_category,voltage_rating,conductor_material,core_count,size_sqmm,insulation_type,sheath_type,temperature_rating,fire_resistance,armouring,standards_required,mandatory_specs,tolerance_allowed,spec_text_raw
RFP_0089,ITEM_0089,FR 1.1kV XLPE Copper 3C 2.5sqmm Armoured Flexible Cable,Flexible Cable,1.1kV,Copper,3.0,2.5,XLPE,PVC,90C,FR,No,IS 9968,insulation_type;size_sqmm;standards_required,True,FR 1.1kV 3C 2.5 sqmm Cu XLPE armoured cable as per IS 9968
RFP_0090,ITEM_0090,ZH 400kV XLPE Copper 1C 630sqmm Armoured Power Cable,Power Cable,400kV,Copper,1.0,630.0,XLPE,LSZH,90C,ZH,Yes,IEC 62067,size_sqmm,False,ZH 400kV 1C 630 sqmm Cu XLPE armoured cable as per IEC 62067
RFP_0091,ITEM_0091,132kV XLPE Copper 1C 1000sqmm Armoured Power Cable,Power Cable,132kV,Copper,1.0,1000.0,XLPE,HDPE,90C,Non-FR,No,IEC 60840,armouring;core_count;sheath_type;voltage_rating,False,132kV 1C 1000 sqmm Cu XLPE armoured cable as per IEC 60840
RFP_0092,ITEM_0092,500V PVC Copper 27C 4sqmm Armoured Control Cable,Control Cable,500V,Copper,27.0,4.0,PVC,HDPE,70C,Non-FR,No,IS 1554,fire_resistance,False,500V 27C 4 sqmm Cu PVC armoured cable as per IS 1554
RFP_0093,ITEM_0093,FRLS 440V PVC Copper 2C 35sqmm Armoured Flexible Cable,Flexible Cable,440V,Copper,2.0,35.0,PVC,PVC,70C,FRLS,No,IS 9968,armouring;sheath_type;standards_required,False,FRLS 440V 2C 35 sqmm Cu PVC armoured cable as per IS 9968
RFP_0094,ITEM_0094,Fire Survival 440V XLPE Copper 1C 2.5sqmm Armoured Fire Survival Cable,Fire Survival Cable,440V,Copper,1.0,2.5,XLPE,HDPE,90C,Fire Survival,Yes,BS 6387,armouring;core_count;sheath_type;temperature_rating,False,Fire Survival 440V 1C 2.5 sqmm Cu XLPE armoured cable as per BS 6387
RFP_0095,ITEM_0095,LSZH 440V PVC Copper 7C 4sqmm Armoured Control Cable,Control Cable,440V,Copper,7.0,4.0,PVC,LSZH,70C,LSZH,No,IS 694,conductor_material;fire_resistance,True,LSZH 440V 7C 4 sqmm Cu PVC armoured cable as per IS 694
RFP_0096,ITEM_0096,ZH 440V XLPE Copper 2C 6sqmm Armoured Flexible Cable,Flexible Cable,440V,Copper,2.0,6.0,XLPE,PVC,90C,ZH,No,IS 694,conductor_material;sheath_type;temperature_rating,False,ZH 440V 2C 6 sqmm Cu XLPE armoured cable as per IS 694
RFP_0097,ITEM_0097,Fire Survival 440V Mineral (MI) Copper 3C 70sqmm Armoured Fire Survival Cable,Fire Survival Cable,440V,Copper,3.0,70.0,Mineral (MI),LSZH,105C,Fire Survival,No,BS 6387,fire_resistance;size_sqmm,True,Fire Survival 440V 3C 70 sqmm Cu Mineral (MI) armoured cable as per BS 6387
RFP_0098,ITEM_0098,FR 500V PVC Copper 5C 4sqmm Armoured Flexible Cable,Flexible Cable,500V,Copper,5.0,4.0,PVC,LSZH,70C,FR,No,IS 694,standards_required,False,FR 500V 5C 4 sqmm Cu PVC armoured cable as per IS 694
RFP_0099,ITEM_0099,500V PVC Copper 3C 4sqmm Armoured Flexible Cable,Flexible Cable,500V,Copper,3.0,4.0,PVC,LSZH,70C,Non-FR,No,IS 694,size_sqmm,True,500V 3C 4 sqmm Cu PVC armoured cable as per IS 694
RFP_0100,ITEM_0100,FR 500V PVC Copper 3C 1sqmm Armoured Control Cable,Control Cable,500V,Copper,3.0,1.0,PVC,LSZH,70C,FR,No,IS 1554,fire_resistance;sheath_type;size_sqmm;standards_required,False,FR 500V 3C 1 sqmm Cu PVC armoured cable as per IS 1554
RFP_0101,ITEM_0101,FRLS 300V XLPE Copper 4C 0.75sqmm Armoured Instrumentation Cable,Instrumentation Cable,300V,Copper,4.0,0.75,XLPE,LSZH,90C,FRLS,Yes,IEC 60502-1,armouring;core_count;fire_resistance;temperature_rating,False,FRLS 300V 4C 0.75 sqmm Cu XLPE armoured cable as per IEC 60502-1
RFP_0102,ITEM_0102,ZH 33kV XLPE Aluminium 3C 70sqmm Armoured Power Cable,Power Cable,33kV,Aluminium,3.0,70.0,XLPE,LSZH,90C,ZH,No,IEC 60502-2,core_count;temperature_rating;voltage_rating,False,ZH 33kV 3C 70 sqmm Al XLPE armoured cable as per IEC 60502-2
RFP_0103,ITEM_0103,FRLS 1.1kV PVC Copper 3C 50sqmm Armoured Power Cable,Power Cable,1.1kV,Copper,3.0,50.0,PVC,PVC,70C,FRLS,Yes,IS 1554,armouring;core_count;size_sqmm;temperature_rating,False,FRLS 1.1kV 3C 50 sqmm Cu PVC armoured cable as per IS 1554
RFP_0104,ITEM_0104,FRLS 300V PVC Copper 1C 1.5sqmm Armoured Instrumentation Cable,Instrumentation Cable,300V,Copper,1.0,1.5,PVC,LSZH,70C,FRLS,No,IEC 60502-1,sheath_type,False,FRLS 300V 1C 1.5 sqmm Cu PVC armoured cable as per IEC 60502-1
RFP_0105,ITEM_0105,LSZH 500V XLPE Copper 8C 1sqmm Armoured Control Cable,Control Cable,500V,Copper,8.0,1.0,XLPE,PVC,90C,LSZH,Yes,IEC 60502-1,conductor_material;fire_resistance;sheath_type;temperature_rating,True,LSZH 500V 8C 1 sqmm Cu XLPE armoured cable as per IEC 60502-1
RFP_0106,ITEM_0106,FR 66kV XLPE Aluminium 1C 500sqmm Armoured Power Cable,Power Cable,66kV,Aluminium,1.0,500.0,XLPE,LSZH,90C,FR,Yes,IEC 60840,armouring;conductor_material,False,FR 66kV 1C 500 sqmm Al XLPE armoured cable as per IEC 60840
RFP_0107,ITEM_0107,FR 33kV XLPE Aluminium 1C 95sqmm Armoured Power Cable,Power Cable,33kV,Aluminium,1.0,95.0,XLPE,HDPE,90C,FR,Yes,IEC 60502-2,size_sqmm;standards_required,False,FR 33kV 1C 95 sqmm Al XLPE armoured cable as per IEC 60502-2
RFP_0108,ITEM_0108,FR 220kV XLPE Aluminium 1C 630sqmm Armoured Power Cable,Power Cable,220kV,Aluminium,1.0,630.0,XLPE,LSZH,90C,FR,Yes,IEC 62067,fire_resistance,False,FR 220kV 1C 630 sqmm Al XLPE armoured cable as per IEC 62067
RFP_0109,ITEM_0109,500V XLPE Copper 2C 2.5sqmm Armoured Instrumentation Cable,Instrumentation Cable,500V,Copper,2.0,2.5,XLPE,LSZH,90C,Non-FR,Yes,BS 5308-1,voltage_rating,False,500V 2C 2.5 sqmm Cu XLPE armoured cable as per BS 5308-1
RFP_0110,ITEM_0110,LSZH 440V PVC Copper 5C 35sqmm Armoured Flexible Cable,Flexible Cable,440V,Copper,5.0,35.0,PVC,LSZH,70C,LSZH,No,IEC 60245,fire_resistance,False,LSZH 440V 5C 35 sqmm Cu PVC armoured cable as per IEC 60245
RFP_0111,ITEM_0111,LSZH 500V PVC Copper 16C 0.5sqmm Armoured Instrumentation Cable,Instrumentation Cable,500V,Copper,16.0,0.5,PVC,HDPE,70C,LSZH,Yes,IEC 60502-1,armouring,False,LSZH 500V 16C 0.5 sqmm Cu PVC armoured cable as per IEC 60502-1
RFP_0112,ITEM_0112,1.1kV EPR Aluminium 4C 400sqmm Armoured Power Cable,Power Cable,1.1kV,Aluminium,4.0,400.0,EPR,HDPE,90C,Non-FR,Yes,IEC 60502-1,sheath_type;standards_required;temperature_rating,False,1.1kV 4C 400 sqmm Al EPR armoured cable as per IEC 60502-1
RFP_0113,ITEM_0113,440V XLPE Copper 3C 2.5sqmm Armoured Control Cable,Control Cable,440V,Copper,3.0,2.5,XLPE,LSZH,90C,Non-FR,No,IS 1554,sheath_type;size_sqmm;standards_required,True,440V 3C 2.5 sqmm Cu XLPE armoured cable as per IS 1554
RFP_0114,ITEM_0114,FRLS 1.1kV XLPE Copper 4C 4sqmm Armoured Control Cable,Control Cable,1.1kV,Copper,4.0,4.0,XLPE,LSZH,90C,FRLS,No,IEC 60502-1,conductor_material;sheath_type;size_sqmm;standards_required,False,FRLS 1.1kV 4C 4 sqmm Cu XLPE armoured cable as per IEC 60502-1
RFP_0115,ITEM_0115,LSZH 500V PVC Copper 4C 2.5sqmm Armoured Control Cable,Control Cable,500V,Copper,4.0,2.5,PVC,LSZH,70C,LSZH,Yes,IEC 60502-1,core_count;size_sqmm,True,LSZH 500V 4C 2.5 sqmm Cu PVC armoured cable as per IEC 60502-1
RFP_0116,ITEM_0116,FR 400kV XLPE Aluminium 1C 300sqmm Armoured Power Cable,Power Cable,400kV,Aluminium,1.0,300.0,XLPE,HDPE,90C,FR,No,IEC 62067,size_sqmm;standards_required,False,FR 400kV 1C 300 sqmm Al XLPE armoured cable as per IEC 62067
RFP_0117,ITEM_0117,500V XLPE Copper 14C 4sqmm Armoured Control Cable,Control Cable,500V,Copper,14.0,4.0,XLPE,PVC,90C,Non-FR,No,IS 1554,fire_resistance;insulation_type,True,500V 14C 4 sqmm Cu XLPE armoured cable as per IS 1554
RFP_0118,ITEM_0118,440V XLPE Copper 24C 2.5sqmm Armoured Control Cable,Control Cable,440V,Copper,24.0,2.5,XLPE,PVC,90C,Non-FR,No,IS 694,size_sqmm;standards_required,False,440V 24C 2.5 sqmm Cu XLPE armoured cable as per IS 694
RFP_0119,ITEM_0119,22kV XLPE Copper 1C 150sqmm Armoured Power Cable,Power Cable,22kV,Copper,1.0,150.0,XLPE,HDPE,90C,Non-FR,Yes,IS 7098-2,conductor_material;temperature_rating,True,22kV 1C 150 sqmm Cu XLPE armoured cable as per IS 7098-2
RFP_0120,ITEM_0120,ZH 500V PVC Copper 4C 0.75sqmm Armoured Flexible Cable,Flexible Cable,500V,Copper,4.0,0.75,PVC,LSZH,70C,ZH,No,IEC 60245,conductor_material;temperature_rating,False,ZH 500V 4C 0.75 sqmm Cu PVC armoured cable as per IEC 60245
RFP_0121,ITEM_0121,LSZH 6.6kV XLPE Copper 1C 95sqmm Armoured Power Cable,Power Cable,6.6kV,Copper,1.0,95.0,XLPE,LSZH,90C,LSZH,Yes,IEC 60502-1,fire_resistance;standards_required,False,LSZH 6.6kV 1C 95 sqmm Cu XLPE armoured cable as per IEC 60502-1
RFP_0122,ITEM_0122,FRLS 500V XLPE Copper 4C 10sqmm Armoured Power Cable,Power Cable,500V,Copper,4.0,10.0,XLPE,HDPE,90C,FRLS,No,IS 1554,conductor_material;insulation_type,True,FRLS 500V 4C 10 sqmm Cu XLPE armoured cable as per IS 1554
RFP_0123,ITEM_0123,ZH 110kV XLPE Copper 1C 1000sqmm Armoured Power Cable,Power Cable,110kV,Copper,1.0,1000.0,XLPE,HDPE,90C,ZH,Yes,IEC 60840,insulation_type;temperature_rating,True,ZH 110kV 1C 1000 sqmm Cu XLPE armoured cable as per IEC 60840
RFP_0124,ITEM_0124,FRLS 1.1kV PVC Copper 20C 0.5sqmm Armoured Instrumentation Cable,Instrumentation Cable,1.1kV,Copper,20.0,0.5,PVC,HDPE,70C,FRLS,Yes,IEC 60502-1,temperature_rating,False,FRLS 1.1kV 20C 0.5 sqmm Cu PVC armoured cable as per IEC 60502-1
RFP_0125,ITEM_0125,FR 11kV EPR Copper 1C 185sqmm Armoured Power Cable,Power Cable,11kV,Copper,1.0,185.0,EPR,LSZH,90C,FR,Yes,IEC 60502-1,standards_required,False,FR 11kV 1C 185 sqmm Cu EPR armoured cable as per IEC 60502-1
RFP_0126,ITEM_0126,1.1kV XLPE Copper 10C 2.5sqmm Armoured Instrumentation Cable,Instrumentation Cable,1.1kV,Copper,10.0,2.5,XLPE,HDPE,90C,Non-FR,No,IS 1554,conductor_material;sheath_type;size_sqmm;standards_required,False,1.1kV 10C 2.5 sqmm Cu XLPE armoured cable as per IS 1554
RFP_0127,ITEM_0127,ZH 1.1kV XLPE Copper 3C 95sqmm Armoured Power Cable,Power Cable,1.1kV,Copper,3.0,95.0,XLPE,HDPE,90C,ZH,No,IS 1554,core_count;insulation_type;voltage_rating,False,ZH 1.1kV 3C 95 sqmm Cu XLPE armoured cable as per IS 1554
RFP_0128,ITEM_0128,LSZH 440V XLPE Copper 3C 1sqmm Armoured Flexible Cable,Flexible Cable,440V,Copper,3.0,1.0,XLPE,LSZH,90C,LSZH,No,IS 9968,core_count;sheath_type;size_sqmm;temperature_rating,False,LSZH 440V 3C 1 sqmm Cu XLPE armoured cable as per IS 9968
RFP_0129,ITEM_0129,FR 440V XLPE Copper 3C 4sqmm Armoured Control Cable,Control Cable,440V,Copper,3.0,4.0,XLPE,HDPE,90C,FR,No,IS 1554,armouring;conductor_material;sheath_type,False,FR 440V 3C 4 sqmm Cu XLPE armoured cable as per IS 1554
RFP_0130,ITEM_0130,500V PVC Copper 16C 0.75sqmm Armoured Instrumentation Cable,Instrumentation Cable,500V,Copper,16.0,0.75,PVC,PVC,70C,Non-FR,Yes,BS 5308-1,insulation_type;standards_required;temperature_rating,False,500V 16C 0.75 sqmm Cu PVC armoured cable as per BS 5308-1
RFP_0131,ITEM_0131,Fire Survival 1.1kV Mineral (MI) Copper 4C 95sqmm Armoured Fire Survival Cable,Fire Survival Cable,1.1kV,Copper,4.0,95.0,Mineral (MI),LSZH,105C,Fire Survival,No,IS 17048,size_sqmm,False,Fire Survival 1.1kV 4C 95 sqmm Cu Mineral (MI) armoured cable as per IS 17048
RFP_0132,ITEM_0132,LSZH 500V XLPE Copper 6C 0.5sqmm Armoured Instrumentation Cable,Instrumentation Cable,500V,Copper,6.0,0.5,XLPE,LSZH,90C,LSZH,Yes,IEC 60502-1,standards_required,True,LSZH 500V 6C 0.5 sqmm Cu XLPE armoured cable as per IEC 60502-1
RFP_0133,ITEM_0133,LSZH 500V PVC Copper 24C 0.5sqmm Armoured Instrumentation Cable,Instrumentation Cable,500V,Copper,24.0,0.5,PVC,LSZH,70C,LSZH,No,BS 5308-1,conductor_material;core_count;insulation_type,True,LSZH 500V 24C 0.5 sqmm Cu PVC armoured cable as per BS 5308-1
RFP_0134,ITEM_0134,FR 500V PVC Copper 8C 1sqmm Armoured Instrumentation Cable,Instrumentation Cable,500V,Copper,8.0,1.0,PVC,HDPE,70C,FR,No,IEC 60502-1,conductor_material;core_count;fire_resistance,True,FR 500V 8C 1 sqmm Cu PVC armoured cable as per IEC 60502-1
RFP_0135,ITEM_0135,500V PVC Copper 3C 1sqmm Armoured Flexible Cable,Flexible Cable,500V,Copper,3.0,1.0,PVC,PVC,70C,Non-FR,No,IEC 60245,armouring;insulation_type;size_sqmm,False,500V 3C 1 sqmm Cu PVC armoured cable as per IEC 60245
RFP_0136,ITEM_0136,FRLS 1.1kV PVC Copper 24C 1.5sqmm Armoured Control Cable,Control Cable,1.1kV,Copper,24.0,1.5,PVC,LSZH,70C,FRLS,No,IS 1554,armouring;fire_resistance;size_sqmm,False,FRLS 1.1kV 24C 1.5 sqmm Cu PVC armoured cable as per IS 1554
RFP_0137,ITEM_0137,LSZH 440V XLPE Copper 5C 16sqmm Armoured Flexible Cable,Flexible Cable,440V,Copper,5.0,16.0,XLPE,LSZH,90C,LSZH,No,IS 9968,size_sqmm,False,LSZH 440V 5C 16 sqmm Cu XLPE armoured cable as per IS 9968
RFP_0138,ITEM_0138,FR 500V PVC Copper 20C 0.75sqmm Armoured Instrumentation Cable,Instrumentation Cable,500V,Copper,20.0,0.75,PVC,LSZH,70C,FR,No,BS 5308-1,conductor_material,False,FR 500V 20C 0.75 sqmm Cu PVC armoured cable as per BS 5308-1
RFP_0139,ITEM_0139,FRLS 600V XLPE Copper 4C 120sqmm Armoured Power Cable,Power Cable,600V,Copper,4.0,120.0,XLPE,HDPE,90C,FRLS,Yes,IEC 60502-1,armouring;insulation_type,True,FRLS 600V 4C 120 sqmm Cu XLPE armoured cable as per IEC 60502-1
RFP_0140,ITEM_0140,FR 300V XLPE Copper 24C 2.5sqmm Armoured Instrumentation Cable,Instrumentation Cable,300V,Copper,24.0,2.5,XLPE,HDPE,90C,FR,No,IEC 60502-1,armouring;standards_required;voltage_rating,True,FR 300V 24C 2.5 sqmm Cu XLPE armoured cable as per IEC 60502-1
RFP_0141,ITEM_0141,ZH 110kV XLPE Aluminium 1C 185sqmm Armoured Power Cable,Power Cable,110kV,Aluminium,1.0,185.0,XLPE,LSZH,90C,ZH,No,IEC 60840,core_count;fire_resistance;temperature_rating,False,ZH 110kV 1C 185 sqmm Al XLPE armoured cable as per IEC 60840
RFP_0142,ITEM_0142,440V PVC Copper 8C 4sqmm Armoured Control Cable,Control Cable,440V,Copper,8.0,4.0,PVC,PVC,70C,Non-FR,No,IS 1554,sheath_type;size_sqmm;standards_required,False,440V 8C 4 sqmm Cu PVC armoured cable as per IS 1554
RFP_0143,ITEM_0143,400kV XLPE Copper 1C 630sqmm Armoured Power Cable,Power Cable,400kV,Copper,1.0,630.0,XLPE,HDPE,90C,Non-FR,Yes,IEC 62067,conductor_material;fire_resistance;insulation_type;standards_required,True,400kV 1C 630 sqmm Cu XLPE armoured cable as per IEC 62067
RFP_0144,ITEM_0144,FR 3.3kV EPR Copper 3C 95sqmm Armoured Power Cable,Power Cable,3.3kV,Copper,3.0,95.0,EPR,PVC,90C,FR,Yes,IEC 60502-1,armouring;fire_resistance;size_sqmm;standards_required,False,FR 3.3kV 3C 95 sqmm Cu EPR armoured cable as per IEC 60502-1
RFP_0145,ITEM_0145,11kV EPR Copper 1C 185sqmm Armoured Power Cable,Power Cable,11kV,Copper,1.0,185.0,EPR,HDPE,90C,Non-FR,Yes,IS 7098-1,armouring;insulation_type;temperature_rating;voltage_rating,True,11kV 1C 185 sqmm Cu EPR armoured cable as per IS 7098-1
RFP_0146,ITEM_0146,FRLS 500V XLPE Copper 2C 2.5sqmm Armoured Control Cable,Control Cable,500V,Copper,2.0,2.5,XLPE,HDPE,90C,FRLS,No,IEC 60502-1,armouring;sheath_type,False,FRLS 500V 2C 2.5 sqmm Cu XLPE armoured cable as per IEC 60502-1
RFP_0147,ITEM_0147,33kV XLPE Copper 1C 95sqmm Armoured Power Cable,Power Cable,33kV,Copper,1.0,95.0,XLPE,HDPE,90C,Non-FR,No,IEC 60502-2,core_count;size_sqmm;temperature_rating,False,33kV 1C 95 sqmm Cu XLPE armoured cable as per IEC 60502-2
RFP_0148,ITEM_0148,FR 440V XLPE Aluminium 4C 300sqmm Armoured Power Cable,Power Cable,440V,Aluminium,4.0,300.0,XLPE,LSZH,90C,FR,No,IEC 60502-1,sheath_type;standards_required,True,FR 440V 4C 300 sqmm Al XLPE armoured cable as per IEC 60502-1
RFP_0149,ITEM_0149,440V XLPE Copper 27C 6sqmm Armoured Control Cable,Control Cable,440V,Copper,27.0,6.0,XLPE,HDPE,90C,Non-FR,No,IS 694,fire_resistance;sheath_type;voltage_rating,False,440V 27C 6 sqmm Cu XLPE armoured cable as per IS 694
RFP_0150,ITEM_0150,FR 500V PVC Copper 16C 2.5sqmm Armoured Instrumentation Cable,Instrumentation Cable,500V,Copper,16.0,2.5,PVC,HDPE,70C,FR,Yes,IEC 60502-1,standards_required,False,FR 500V 16C 2.5 sqmm Cu PVC armoured cable as per IEC 60502-1
RFP_0151,ITEM_0151,FR 110kV XLPE Copper 1C 185sqmm Armoured Power Cable,Power Cable,110kV,Copper,1.0,185.0,XLPE,HDPE,90C,FR,Yes,IEC 60840,core_count;sheath_type;size_sqmm;temperature_rating,False,FR 110kV 1C 185 sqmm Cu XLPE armoured cable as per IEC 60840
RFP_0152,ITEM_0152,LSZH 33kV XLPE Copper 1C 400sqmm Armoured Power Cable,Power Cable,33kV,Copper,1.0,400.0,XLPE,LSZH,90C,LSZH,Yes,IS 7098-2,fire_resistance;insulation_type;sheath_type;size_sqmm,False,LSZH 33kV 1C 400 sqmm Cu XLPE armoured cable as per IS 7098-2
RFP_0153,ITEM_0153,LSZH 440V XLPE Copper 5C 1.5sqmm Armoured Control Cable,Control Cable,440V,Copper,5.0,1.5,XLPE,PVC,90C,LSZH,No,IS 694,core_count;fire_resistance;insulation_type,False,LSZH 440V 5C 1.5 sqmm Cu XLPE armoured cable as per IS 694
RFP_0154,ITEM_0154,440V XLPE Copper 14C 1sqmm Armoured Control Cable,Control Cable,440V,Copper,14.0,1.0,XLPE,LSZH,90C,Non-FR,No,IS 694,insulation_type;size_sqmm;voltage_rating,False,440V 14C 1 sqmm Cu XLPE armoured cable as per IS 694
RFP_0155,ITEM_0155,Fire Survival 1.1kV XLPE Copper 3C 95sqmm Armoured Fire Survival Cable,Fire Survival Cable,1.1kV,Copper,3.0,95.0,XLPE,LSZH,90C,Fire Survival,No,BS 6387,armouring;insulation_type,False,Fire Survival 1.1kV 3C 95 sqmm Cu XLPE armoured cable as per BS 6387
RFP_0156,ITEM_0156,FRLS 1.1kV XLPE Copper 6C 2.5sqmm Armoured Instrumentation Cable,Instrumentation Cable,1.1kV,Copper,6.0,2.5,XLPE,HDPE,90C,FRLS,No,BS 5308-1,core_count;voltage_rating,True,FRLS 1.1kV 6C 2.5 sqmm Cu XLPE armoured cable as per BS 5308-1
RFP_0157,ITEM_0157,FR 440V XLPE Copper 2C 1.5sqmm Armoured Control Cable,Control Cable,440V,Copper,2.0,1.5,XLPE,LSZH,90C,FR,No,IS 1554,core_count;fire_resistance;insulation_type;size_sqmm,False,FR 440V 2C 1.5 sqmm Cu XLPE armoured cable as per IS 1554
RFP_0158,ITEM_0158,FR 1.1kV XLPE Copper 4C 0.5sqmm Armoured Instrumentation Cable,Instrumentation Cable,1.1kV,Copper,4.0,0.5,XLPE,PVC,90C,FR,No,BS 5308-1,fire_resistance;insulation_type;size_sqmm;voltage_rating,True,FR 1.1kV 4C 0.5 sqmm Cu XLPE armoured cable as per BS 5308-1
RFP_0159,ITEM_0159,FR 66kV XLPE Aluminium 1C 1000sqmm Armoured Power Cable,Power Cable,66kV,Aluminium,1.0,1000.0,XLPE,LSZH,90C,FR,No,IS 7098-3,conductor_material;core_count;sheath_type,True,FR 66kV 1C 1000 sqmm Al XLPE armoured cable as per IS 7098-3
RFP_0160,ITEM_0160,FR 300V PVC Copper 10C 0.5sqmm Armoured Instrumentation Cable,Instrumentation Cable,300V,Copper,10.0,0.5,PVC,PVC,70C,FR,Yes,IEC 60502-1,armouring;sheath_type;temperature_rating;voltage_rating,False,FR 300V 10C 0.5 sqmm Cu PVC armoured cable as per IEC 60502-1
RFP_0161,ITEM_0161,LSZH 1.1kV XLPE Copper 6C 1sqmm Armoured Instrumentation Cable,Instrumentation Cable,1.1kV,Copper,6.0,1.0,XLPE,LSZH,90C,LSZH,Yes,IS 1554,fire_resistance;insulation_type,False,LSZH 1.1kV 6C 1 sqmm Cu XLPE armoured cable as per IS 1554
RFP_0162,ITEM_0162,FRLS 132kV XLPE Aluminium 1C 400sqmm Armoured Power Cable,Power Cable,132kV,Aluminium,1.0,400.0,XLPE,LSZH,90C,FRLS,Yes,IEC 60840,insulation_type;size_sqmm;temperature_rating,False,FRLS 132kV 1C 400 sqmm Al XLPE armoured cable as per IEC 60840
RFP_0163,ITEM_0163,LSZH 3.3kV EPR Copper 3C 95sqmm Armoured Power Cable,Power Cable,3.3kV,Copper,3.0,95.0,EPR,LSZH,90C,LSZH,Yes,IS 7098-1,armouring;fire_resistance;temperature_rating,False,LSZH 3.3kV 3C 95 sqmm Cu EPR armoured cable as per IS 7098-1
RFP_0164,ITEM_0164,ZH 440V PVC Copper 1C 35sqmm Armoured Flexible Cable,Flexible Cable,440V,Copper,1.0,35.0,PVC,LSZH,70C,ZH,No,IEC 60245,conductor_material;standards_required;voltage_rating,False,ZH 440V 1C 35 sqmm Cu PVC armoured cable as per IEC 60245
RFP_0165,ITEM_0165,LSZH 440V PVC Copper 5C 6sqmm Armoured Flexible Cable,Flexible Cable,440V,Copper,5.0,6.0,PVC,PVC,70C,LSZH,No,IS 694,fire_resistance;standards_required,True,LSZH 440V 5C 6 sqmm Cu PVC armoured cable as per IS 694
RFP_0166,ITEM_0166,LSZH 500V PVC Copper 5C 1.5sqmm Armoured Flexible Cable,Flexible Cable,500V,Copper,5.0,1.5,PVC,LSZH,70C,LSZH,No,IEC 60245,armouring,False,LSZH 500V 5C 1.5 sqmm Cu PVC armoured cable as per IEC 60245
RFP_0167,ITEM_0167,FRLS 500V XLPE Copper 1C 1sqmm Armoured Instrumentation Cable,Instrumentation Cable,500V,Copper,1.0,1.0,XLPE,PVC,90C,FRLS,No,BS 5308-1,conductor_material;fire_resistance;sheath_type;voltage_rating,False,FRLS 500V 1C 1 sqmm Cu XLPE armoured cable as per BS 5308-1
RFP_0168,ITEM_0168,LSZH 11kV XLPE Aluminium 3C 185sqmm Armoured Power Cable,Power Cable,11kV,Aluminium,3.0,185.0,XLPE,HDPE,90C,LSZH,No,IS 7098-1,armouring,True,LSZH 11kV 3C 185 sqmm Al XLPE armoured cable as per IS 7098-1
RFP_0169,ITEM_0169,FR 500V XLPE Copper 12C 2.5sqmm Armoured Instrumentation Cable,Instrumentation Cable,500V,Copper,12.0,2.5,XLPE,PVC,90C,FR,No,IEC 60502-1,insulation_type,False,FR 500V 12C 2.5 sqmm Cu XLPE armoured cable as per IEC 60502-1
RFP_0170,ITEM_0170,LSZH 300V PVC Copper 6C 0.75sqmm Armoured Instrumentation Cable,Instrumentation Cable,300V,Copper,6.0,0.75,PVC,PVC,70C,LSZH,No,BS 5308-1,conductor_material;core_count;voltage_rating,False,LSZH 300V 6C 0.75 sqmm Cu PVC armoured cable as per BS 5308-1
RFP_0171,ITEM_0171,FRLS 1.1kV PVC Copper 3C 1sqmm Armoured Control Cable,Control Cable,1.1kV,Copper,3.0,1.0,PVC,LSZH,70C,FRLS,No,IS 1554,core_count,False,FRLS 1.1kV 3C 1 sqmm Cu PVC armoured cable as per IS 1554
RFP_0172,ITEM_0172,ZH 22kV XLPE Copper 3C 95sqmm Armoured Power Cable,Power Cable,22kV,Copper,3.0,95.0,XLPE,HDPE,90C,ZH,Yes,IS 7098-2,core_count;insulation_type;size_sqmm,False,ZH 22kV 3C 95 sqmm Cu XLPE armoured cable as per IS 7098-2
RFP_0173,ITEM_0173,FR 500V XLPE Copper 12C 1sqmm Armoured Control Cable,Control Cable,500V,Copper,12.0,1.0,XLPE,HDPE,90C,FR,No,IEC 60502-1,armouring;fire_resistance;size_sqmm;voltage_rating,False,FR 500V 12C 1 sqmm Cu XLPE armoured cable as per IEC 60502-1
RFP_0174,ITEM_0174,300V PVC Copper 4C 1.5sqmm Armoured Instrumentation Cable,Instrumentation Cable,300V,Copper,4.0,1.5,PVC,PVC,70C,Non-FR,Yes,BS 5308-1,core_count;insulation_type;standards_required;temperature_rating,False,300V 4C 1.5 sqmm Cu PVC armoured cable as per BS 5308-1
RFP_0175,ITEM_0175,FR 22kV XLPE Aluminium 1C 400sqmm Armoured Power Cable,Power Cable,22kV,Aluminium,1.0,400.0,XLPE,HDPE,90C,FR,No,IEC 60502-2,conductor_material;sheath_type,False,FR 22kV 1C 400 sqmm Al XLPE armoured cable as per IEC 60502-2
RFP_0176,ITEM_0176,ZH 440V PVC Copper 4C 4sqmm Armoured Flexible Cable,Flexible Cable,440V,Copper,4.0,4.0,PVC,PVC,70C,ZH,No,IS 694,core_count,False,ZH 440V 4C 4 sqmm Cu PVC armoured cable as per IS 694
RFP_0177,ITEM_0177,FRLS 300V XLPE Copper 10C 0.75sqmm Armoured Instrumentation Cable,Instrumentation Cable,300V,Copper,10.0,0.75,XLPE,PVC,90C,FRLS,Yes,BS 5308-1,conductor_material;fire_resistance,True,FRLS 300V 10C 0.75 sqmm Cu XLPE armoured cable as per BS 5308-1
