rfp_id,sku_id,category,final_score,structured_score,semantic_score,standards_score
RFP_0303,SKU_205,partially matching,0.680849266052246,0.6,0.6028308868408203,1.0
RFP_0304,SKU_101,partially matching,0.7115891520793622,0.6153846153846154,0.6796561479568481,1.0
RFP_0305,SKU_165,partially matching,0.4471814117648385,0.45454545454545453,0.7330289483070374,0.0
RFP_0306,SKU_256,partially matching,0.6964366932710011,0.6666666666666666,0.5436778664588928,1.0
RFP_0307,SKU_153,partially matching,0.5367990752061209,0.4166666666666667,0.42821913957595825,1.0
RFP_0308,SKU_211,partially matching,0.4711824999915229,0.5555555555555556,0.6446824073791504,0.0
RFP_0309,SKU_281,matching,0.7527622759342194,0.75,0.5925409197807312,1.0
RFP_0310,SKU_176,partially matching,0.6781755546728769,0.5833333333333334,0.6216962933540344,1.0
RFP_0311,SKU_139,partially matching,0.6248998204867046,0.8333333333333334,0.6941105127334595,0.0
RFP_0312,SKU_277,partially matching,0.620702862739563,0.5,0.56900954246521,1.0
RFP_0313,SKU_228,matching,0.7459976375102997,0.75,0.5699921250343323,1.0
RFP_0314,SKU_285,matching,0.7868662416934966,0.75,0.706220805644989,1.0
RFP_0315,SKU_191,partially matching,0.5981715982610529,0.36363636363636365,0.7211780548095703,1.0
RFP_0316,SKU_240,partially matching,0.5541471123695373,0.7,0.6804903745651245,0.0
RFP_0317,SKU_201,partially matching,0.6748573581377666,0.5833333333333334,0.6106356382369995,1.0
RFP_0318,SKU_105,matching,0.7483368884433399,0.7272727272727273,0.6156684160232544,1.0
RFP_0319,SKU_115,matching,0.7595002015431722,0.6666666666666666,0.7538895606994629,1.0
RFP_0320,SKU_261,partially matching,0.5467838178981435,0.7272727272727273,0.6104915142059326,0.0
RFP_0321,SKU_144,partially matching,0.5747879376778235,0.7692307692307693,0.6339085102081299,0.0
RFP_0322,SKU_190,partially matching,0.5761180634681995,0.38461538461538464,0.6127012372016907,1.0
RFP_0323,SKU_228,partially matching,0.6499777295372702,0.5454545454545454,0.5908348560333252,1.0
RFP_0324,SKU_265,matching,0.7817804137865703,0.8333333333333334,0.5503791570663452,1.0
RFP_0325,SKU_111,matching,0.7691084802150727,0.9,0.39702826738357544,1.0
RFP_0326,SKU_230,matching,0.7902760496506325,0.7692307692307693,0.6855355501174927,1.0
RFP_0327,SKU_192,partially matching,0.6465214133262634,0.9,0.6550713777542114,0.0
RFP_0328,SKU_152,matching,0.7730929732322693,0.75,0.660309910774231,1.0
RFP_0329,SKU_293,matching,0.7256402015686034,0.7,0.5854673385620117,1.0
RFP_0330,SKU_288,partially matching,0.6507896163246849,0.5454545454545454,0.593541145324707,1.0
RFP_0331,SKU_276,partially matching,0.6557746805927971,0.5454545454545454,0.6101580262184143,1.0
RFP_0332,SKU_214,partially matching,0.5800399913237645,0.8461538461538461,0.5232102274894714,0.0
RFP_0333,SKU_125,matching,0.8205675601959228,0.8,0.7352252006530762,1.0
RFP_0334,SKU_176,matching,0.7961659252643585,0.75,0.7372197508811951,1.0
RFP_0335,SKU_294,partially matching,0.6971284324472601,0.6363636363636364,0.5964887142181396,1.0
RFP_0336,SKU_220,matching,0.779295164346695,0.7,0.7643172144889832,1.0
RFP_0337,SKU_282,matching,0.736807640393575,0.6666666666666666,0.6782476902008057,1.0
RFP_0338,SKU_288,partially matching,0.605674570798874,0.5,0.5189152359962463,1.0
RFP_0339,SKU_152,partially matching,0.658069270849228,0.9,0.693564236164093,0.0
RFP_0340,SKU_280,matching,0.7809708943733802,0.7692307692307693,0.6545183658599854,1.0
RFP_0341,SKU_252,partially matching,0.558182293176651,0.4,0.5272743105888367,1.0
RFP_0342,SKU_220,partially matching,0.4774387102860671,0.5384615384615384,0.6940264701843262,0.0
RFP_0343,SKU_236,matching,0.7719323708460881,0.8461538461538461,0.4961848258972168,1.0
RFP_0344,SKU_174,partially matching,0.5412055790424346,0.7,0.637351930141449,0.0
RFP_0345,SKU_241,partially matching,0.5737739196190468,0.7692307692307693,0.630528450012207,0.0
RFP_0346,SKU_299,matching,0.7625238060951234,0.8,0.5417460203170776,1.0
RFP_0347,SKU_131,partially matching,0.6957795858383178,0.6,0.6525986194610596,1.0
RFP_0348,SKU_208,partially matching,0.5802914679050446,0.75,0.6843048930168152,0.0
RFP_0349,SKU_158,partially matching,0.7082517345746357,0.6666666666666666,0.5830613374710083,1.0
RFP_0350,SKU_196,partially matching,0.5667611539363862,0.75,0.6392038464546204,0.0
RFP_0351,SKU_107,partially matching,0.6606353402137757,0.5,0.7021178007125854,1.0
RFP_0352,SKU_259,partially matching,0.5890383265235207,0.45454545454545453,0.5392186641693115,1.0
RFP_0353,SKU_155,matching,0.7490258721204903,0.6923076923076923,0.676240086555481,1.0
RFP_0354,SKU_262,partially matching,0.6603871790262369,0.6923076923076923,0.3807777762413025,1.0
RFP_0355,SKU_211,matching,0.8143701997670261,0.8181818181818182,0.6842643022537231,1.0
RFP_0356,SKU_123,matching,0.7537113276394931,0.8181818181818182,0.4820680618286133,1.0
RFP_0357,SKU_160,partially matching,0.6915031790733337,0.6,0.6383439302444458,1.0
RFP_0358,SKU_206,partially matching,0.7103286325931548,0.7,0.5344287753105164,1.0
RFP_0359,SKU_222,partially matching,0.6420833031336466,0.8333333333333334,0.7513887882232666,0.0
RFP_0360,SKU_272,matching,0.7729207098484039,0.8,0.5764023661613464,1.0
RFP_0361,SKU_173,partially matching,0.663583767414093,0.5,0.7119458913803101,1.0
RFP_0362,SKU_293,partially matching,0.6537327448527019,0.5833333333333334,0.5402202606201172,1.0
RFP_0363,SKU_144,matching,0.7212178905804951,0.6666666666666666,0.6262818574905396,1.0
RFP_0364,SKU_150,partially matching,0.6122042081572793,0.45454545454545453,0.6164382696151733,1.0
RFP_0365,SKU_109,partially matching,0.6449554546312852,0.9090909090909091,0.6347000002861023,0.0
RFP_0366,SKU_211,matching,0.817446372906367,0.8333333333333334,0.6692656874656677,1.0
RFP_0367,SKU_210,matching,0.7904160811350895,0.8461538461538461,0.5577971935272217,1.0
RFP_0368,SKU_113,partially matching,0.5799913536418568,0.7272727272727273,0.7211833000183105,0.0
RFP_0369,SKU_288,partially matching,0.5349765186960047,0.36363636363636365,0.5105277895927429,1.0
RFP_0370,SKU_125,partially matching,0.7104271650314331,0.6,0.7014238834381104,1.0
RFP_0371,SKU_236,partially matching,0.7196744989265096,0.7272727272727273,0.5201271176338196,1.0
RFP_0372,SKU_236,partially matching,0.6601115385691325,0.5833333333333334,0.5614829063415527,1.0
RFP_0373,SKU_185,partially matching,0.6889906326929729,0.5833333333333334,0.6577465534210205,1.0
RFP_0374,SKU_206,partially matching,0.7016317923863729,0.6666666666666666,0.5609948635101318,1.0
RFP_0375,SKU_196,matching,0.7595191379388173,0.6666666666666666,0.75395268201828,1.0
RFP_0376,SKU_176,matching,0.7942722645672886,0.8181818181818182,0.6172711849212646,1.0
RFP_0377,SKU_238,matching,0.7201299850757306,0.6153846153846154,0.7081255912780762,1.0
RFP_0378,SKU_191,partially matching,0.6192335367202759,0.4,0.7307784557342529,1.0
RFP_0379,SKU_184,partially matching,0.6233974397182465,0.6,0.41132479906082153,1.0
RFP_0380,SKU_185,partially matching,0.564956749569286,0.7272727272727273,0.6710679531097412,0.0
RFP_0381,SKU_253,partially matching,0.572711550272428,0.7692307692307693,0.6269872188568115,0.0
RFP_0382,SKU_206,partially matching,0.6505073527495067,0.5833333333333334,0.5294689536094666,1.0
RFP_0383,SKU_184,matching,0.7230719089508058,0.8,0.41023969650268555,1.0
RFP_0384,SKU_193,partially matching,0.6820033510526021,0.6666666666666666,0.495566725730896,1.0
RFP_0385,SKU_107,partially matching,0.5178520028407757,0.6153846153846154,0.7005323171615601,0.0
RFP_0386,SKU_228,matching,0.7738854995140663,0.7692307692307693,0.6309003829956055,1.0
RFP_0387,SKU_189,partially matching,0.5775753180185954,0.8333333333333334,0.5363621711730957,0.0
RFP_0388,SKU_193,partially matching,0.6975616037845611,0.7,0.49187201261520386,1.0
RFP_0389,SKU_162,partially matching,0.7027842044830321,0.7,0.5092806816101074,1.0
RFP_0390,SKU_176,partially matching,0.543897533416748,0.7,0.6463251113891602,0.0
RFP_0391,SKU_291,partially matching,0.6626498623327776,0.9090909090909091,0.6936813592910767,0.0
RFP_0392,SKU_183,partially matching,0.6019815504550934,0.8,0.6732718348503113,0.0
RFP_0393,SKU_251,partially matching,0.6004732370376586,0.8,0.6682441234588623,0.0
RFP_0394,SKU_257,partially matching,0.5764879575142494,0.7692307692307693,0.6395752429962158,0.0
RFP_0395,SKU_205,matching,0.7999017384919254,0.8181818181818182,0.6360360980033875,1.0
RFP_0396,SKU_210,partially matching,0.5809049844741822,0.8,0.6030166149139404,0.0
RFP_0397,SKU_249,partially matching,0.6611261524937369,0.5454545454545454,0.6279962658882141,1.0
RFP_0398,SKU_115,partially matching,0.6929236279593574,0.5555555555555556,0.7171528339385986,1.0
RFP_0399,SKU_246,partially matching,0.5830818944507175,0.7777777777777778,0.6473100185394287,0.0
RFP_0400,SKU_111,partially matching,0.7080470949411393,0.8,0.36015698313713074,1.0
RFP_0401,SKU_250,partially matching,0.5316655646670948,0.7272727272727273,0.560097336769104,0.0
RFP_0402,SKU_286,partially matching,0.7018595094030553,0.6363636363636364,0.6122589707374573,1.0
RFP_0403,SKU_132,matching,0.7575129655274477,0.8181818181818182,0.49474018812179565,1.0
RFP_0404,SKU_144,matching,0.7973357141017914,0.8,0.6577857136726379,1.0
RFP_0405,SKU_210,matching,0.7242074961012059,0.6363636363636364,0.6867522597312927,1.0
RFP_0406,SKU_278,partially matching,0.5949398046190089,0.36363636363636365,0.7104054093360901,1.0
RFP_0407,SKU_247,partially matching,0.7190165991132909,0.6363636363636364,0.6694492697715759,1.0
RFP_0408,SKU_274,partially matching,0.6501504719257354,0.6,0.5005015730857849,1.0
RFP_0409,SKU_281,partially matching,0.6612353126207988,0.5833333333333334,0.5652288198471069,1.0
RFP_0410,SKU_290,partially matching,0.6469660838445027,0.9166666666666666,0.6287758350372314,0.0
RFP_0411,SKU_141,matching,0.7666536023983588,0.7692307692307693,0.6067940592765808,1.0
RFP_0412,SKU_276,partially matching,0.6172900557518006,0.5,0.5576335191726685,1.0
RFP_0413,SKU_147,matching,0.7553133498538624,0.7272727272727273,0.6389232873916626,1.0
RFP_0414,SKU_102,partially matching,0.7033941008827902,0.5454545454545454,0.7688894271850586,1.0
RFP_0415,SKU_107,partially matching,0.6878537037155845,0.5454545454545454,0.7170881032943726,1.0
RFP_0416,SKU_107,partially matching,0.536732571775263,0.6363636363636364,0.7285025119781494,0.0
RFP_0417,SKU_228,matching,0.8096495761321141,0.8461538461538461,0.6219088435173035,1.0
RFP_0418,SKU_247,partially matching,0.6726108529350974,0.5454545454545454,0.666278600692749,1.0
RFP_0419,SKU_160,partially matching,0.5086300690968831,0.6666666666666666,0.584322452545166,0.0
RFP_0420,SKU_299,partially matching,0.5938822209835053,0.5,0.47960740327835083,1.0
RFP_0421,SKU_152,partially matching,0.6494609177112579,0.9,0.6648697257041931,0.0
RFP_0422,SKU_272,matching,0.7951150059700012,0.8,0.6503833532333374,1.0
RFP_0423,SKU_172,partially matching,0.6092140390322759,0.8461538461538461,0.6204570531845093,0.0
RFP_0424,SKU_280,partially matching,0.6425892233848571,0.9,0.6419640779495239,0.0
RFP_0425,SKU_291,partially matching,0.7095784420316869,0.6363636363636364,0.6379887461662292,1.0
RFP_0426,SKU_111,partially matching,0.718861573934555,0.8,0.39620524644851685,1.0
RFP_0427,SKU_162,partially matching,0.4866384406884511,0.6666666666666666,0.5110170245170593,0.0
RFP_0428,SKU_280,partially matching,0.7029580885713751,0.6363636363636364,0.615920901298523,1.0
RFP_0429,SKU_217,partially matching,0.6982649188150059,0.7272727272727273,0.44876185059547424,1.0
RFP_0430,SKU_225,partially matching,0.5655247569084167,0.3,0.7184158563613892,1.0
RFP_0431,SKU_109,matching,0.7898175358772277,0.8,0.6327251195907593,1.0
RFP_0432,SKU_205,partially matching,0.5248241563638051,0.6666666666666666,0.638302743434906,0.0
RFP_0433,SKU_259,matching,0.8123469306872442,0.8461538461538461,0.6309000253677368,1.0
RFP_0434,SKU_135,matching,0.8273466567198435,0.8333333333333334,0.7022666335105896,1.0
RFP_0435,SKU_141,matching,0.7233458399772643,0.7,0.5778194665908813,1.0
RFP_0436,SKU_208,partially matching,0.615212905406952,0.8,0.7173763513565063,0.0
RFP_0437,SKU_257,matching,0.7813188672065734,0.8,0.6043962240219116,1.0
RFP_0438,SKU_286,partially matching,0.6508958816528321,0.5,0.6696529388427734,1.0
RFP_0439,SKU_183,matching,0.747194982658733,0.7272727272727273,0.611862063407898,1.0
RFP_0440,SKU_229,partially matching,0.5818494260311127,0.8,0.6061647534370422,0.0
RFP_0441,SKU_257,partially matching,0.664461648464203,0.6,0.5482054948806763,1.0
RFP_0442,SKU_299,partially matching,0.6936483502388,0.7,0.4788278341293335,1.0
RFP_0443,SKU_252,partially matching,0.6683946609497071,0.6,0.5613155364990234,1.0
RFP_0444,SKU_173,partially matching,0.6781016208908774,0.5454545454545454,0.6845811605453491,1.0
RFP_0445,SKU_109,partially matching,0.6842552284399668,0.5833333333333334,0.6419618725776672,1.0
RFP_0446,SKU_240,partially matching,0.5154843275363629,0.6153846153846154,0.6926400661468506,0.0
RFP_0447,SKU_254,matching,0.7991645634174347,0.75,0.747215211391449,1.0
RFP_0448,SKU_252,matching,0.7310574054718018,0.7,0.6035246849060059,1.0
RFP_0449,SKU_139,partially matching,0.6175206151875583,0.8181818181818182,0.6947656869888306,0.0
RFP_0450,SKU_176,partially matching,0.5526723523934682,0.6666666666666666,0.731130063533783,0.0
RFP_0451,SKU_283,matching,0.8029322975211672,0.7777777777777778,0.7134780287742615,1.0
RFP_0452,SKU_176,matching,0.8111518720785778,0.8333333333333334,0.6482840180397034,1.0
RFP_0453,SKU_265,matching,0.7247684180736542,0.75,0.4992280602455139,1.0
RFP_0454,SKU_160,partially matching,0.4791601896286011,0.6,0.5972006320953369,0.0
RFP_0455,SKU_162,partially matching,0.670587437803095,0.6363636363636364,0.5080187320709229,1.0
RFP_0456,SKU_291,partially matching,0.696446990966797,0.6,0.6548233032226562,1.0
RFP_0457,SKU_224,partially matching,0.7144287725289662,0.6666666666666666,0.6036514639854431,1.0
RFP_0458,SKU_272,matching,0.7688996076583863,0.75,0.6463320255279541,1.0
RFP_0459,SKU_200,partially matching,0.6086836947844578,0.8461538461538461,0.618689239025116,0.0
RFP_0460,SKU_105,matching,0.7793724715709687,0.75,0.6812415719032288,1.0
RFP_0461,SKU_272,partially matching,0.709601887067159,0.6666666666666666,0.587561845779419,1.0
RFP_0462,SKU_105,partially matching,0.6046905199686686,0.8333333333333334,0.6267461776733398,0.0
RFP_0463,SKU_219,partially matching,0.5933283978038364,0.7777777777777778,0.6814650297164917,0.0
RFP_0464,SKU_259,matching,0.7403708100318909,0.75,0.5512360334396362,1.0
RFP_0465,SKU_160,partially matching,0.5944459915161133,0.8,0.6481533050537109,0.0
RFP_0466,SKU_272,matching,0.7630947947502136,0.8,0.5436493158340454,1.0
RFP_0467,SKU_101,matching,0.7456039190292358,0.7,0.6520130634307861,1.0
RFP_0468,SKU_143,partially matching,0.5239568939575783,0.7692307692307693,0.464471697807312,0.0
RFP_0469,SKU_248,partially matching,0.5975432991981506,0.8,0.6584776639938354,0.0
RFP_0470,SKU_257,partially matching,0.6479310750961303,0.9,0.6597702503204346,0.0
RFP_0471,SKU_160,partially matching,0.5918251525272022,0.7272727272727273,0.7606292963027954,0.0
RFP_0472,SKU_105,matching,0.7422964870929718,0.7,0.640988290309906,1.0
RFP_0473,SKU_206,matching,0.7655410766601562,0.8,0.5518035888671875,1.0
RFP_0474,SKU_250,partially matching,0.6013401356610385,0.8181818181818182,0.6408307552337646,0.0
RFP_0475,SKU_291,partially matching,0.7148233418281262,0.6153846153846154,0.6904367804527283,1.0
RFP_0476,SKU_111,partially matching,0.7039217412471772,0.8,0.3464058041572571,1.0
RFP_0477,SKU_280,partially matching,0.5683020710945129,0.8,0.5610069036483765,0.0
RFP_0478,SKU_173,partially matching,0.5637533297905555,0.7692307692307693,0.5971264839172363,0.0
RFP_0479,SKU_240,partially matching,0.5680550943721424,0.7272727272727273,0.6813957691192627,0.0
RFP_0480,SKU_248,partially matching,0.6302341461181641,0.9,0.6007804870605469,0.0
RFP_0481,SKU_288,matching,0.7515017162669788,0.7272727272727273,0.6262178421020508,1.0
RFP_0482,SKU_261,partially matching,0.6669099569320679,0.9,0.7230331897735596,0.0
RFP_0483,SKU_228,matching,0.7959852662953464,0.8181818181818182,0.6229811906814575,1.0
RFP_0484,SKU_257,matching,0.8367308497428894,0.9,0.6224361658096313,1.0
RFP_0485,SKU_257,partially matching,0.6302269321221572,0.5384615384615384,0.5366538763046265,1.0
RFP_0486,SKU_223,matching,0.7793532004723183,0.7692307692307693,0.6491260528564453,1.0
RFP_0487,SKU_238,partially matching,0.6889710762284018,0.5454545454545454,0.7208126783370972,1.0
RFP_0488,SKU_240,partially matching,0.5551210582256316,0.7,0.6837368607521057,0.0
RFP_0489,SKU_172,partially matching,0.6593122382958729,0.6666666666666666,0.4199296832084656,1.0
RFP_0490,SKU_206,partially matching,0.6821307202180227,0.6666666666666666,0.4959912896156311,1.0
RFP_0491,SKU_272,partially matching,0.6868553042411805,0.6,0.6228510141372681,1.0
RFP_0492,SKU_214,matching,0.7569510963830082,0.8181818181818182,0.49286729097366333,1.0
RFP_0493,SKU_272,matching,0.7538948546756397,0.7272727272727273,0.6341949701309204,1.0
RFP_0494,SKU_163,partially matching,0.6976003836501729,0.7272727272727273,0.446546733379364,1.0
RFP_0495,SKU_188,matching,0.820318667455153,0.9090909090909091,0.5525773763656616,1.0
RFP_0496,SKU_286,matching,0.746421080827713,0.7,0.6547369360923767,1.0
RFP_0497,SKU_211,matching,0.7520665673109201,0.6923076923076923,0.6863757371902466,1.0
RFP_0498,SKU_114,partially matching,0.6496650675932567,0.5833333333333334,0.5266613364219666,1.0
RFP_0499,SKU_252,partially matching,0.6781003052538092,0.6363636363636364,0.5330616235733032,1.0
RFP_0500,SKU_252,partially matching,0.6620112001895904,0.6,0.5400373339653015,1.0
RFP_0501,SKU_102,partially matching,0.688495592095635,0.5454545454545454,0.7192277312278748,1.0
RFP_0502,SKU_299,matching,0.7521334638962378,0.7692307692307693,0.5583935976028442,1.0
RFP_0503,SKU_211,partially matching,0.6914020280043285,0.5833333333333334,0.6657845377922058,1.0
RFP_0504,SKU_107,partially matching,0.639183404228904,0.45454545454545453,0.7063689231872559,1.0
RFP_0505,SKU_115,partially matching,0.6783856809139251,0.9,0.7612856030464172,0.0
RFP_0506,SKU_236,partially matching,0.7030003455969003,0.6923076923076923,0.5228216648101807,1.0
RFP_0507,SKU_217,partially matching,0.6282041947046917,0.5833333333333334,0.455125093460083,1.0
RFP_0508,SKU_259,partially matching,0.6167486933144657,0.8181818181818182,0.6921926140785217,0.0
RFP_0509,SKU_288,partially matching,0.642186729113261,0.5833333333333334,0.5017335414886475,1.0
RFP_0510,SKU_206,partially matching,0.5861134133555672,0.45454545454545453,0.5294689536094666,1.0
RFP_0511,SKU_274,partially matching,0.5557182242472967,0.4166666666666667,0.49128296971321106,1.0
RFP_0512,SKU_176,matching,0.8285197019577026,0.8,0.7617323398590088,1.0
RFP_0513,SKU_217,partially matching,0.6347562015056609,0.6,0.44918733835220337,1.0
